Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),TOT-RF (mm),SR (W/mt2),BP (mmHg),NO2_NO_ratio,VOC_NOx_ratio,hour_sin,hour_cos,month_sin,month_cos,Wind_U,Wind_V,Ozone_Baseline,Ozone_Anomaly
2020-01-01 16:00:00,101.5,166.0,31.3,74.62,65.25,49.62,4.6,,61.2,1.27,421.52,11.32,56.92,1.52,76.25,0.0,327.92,986.9,2.310216718266254,6.381735849056604,-0.8660254037844385,-0.5000000000000004,0.49999999999999994,0.8660254037844387,-1.4764399461161575,-0.3612825563357831,61.224375,-0.024374999999999147
2020-01-01 17:00:00,88.0,163.75,44.52,68.65,72.82,54.2,1.78,,63.6,1.02,337.02,10.65,62.1,0.62,127.25,0.0,84.58,986.9,1.5081282952548332,4.579246816580873,-0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387,-0.49352124157146576,0.3752822725865944,61.222941176470584,2.377058823529417
2020-01-01 18:00:00,121.25,252.0,64.23333333333333,76.4,,24.3,7.32,,61.32,0.98,258.68,9.55,74.4,0.3,272.75,0.0,8.93,986.9,1.1711803781297905,,-1.0,-1.8369701987210297e-16,0.49999999999999994,0.8660254037844387,0.2996545159454852,-0.014393438556403033,61.355000000000004,-0.035000000000003695
2020-01-01 19:00:00,238.0,506.5,83.94666666666667,72.32,,,11.95,,60.72,2.08,310.32,8.88,82.88,0.3,259.25,0.0,8.9,986.9,0.8513577146444826,,-0.9659258262890684,0.2588190451025203,0.49999999999999994,0.8660254037844387,0.2947351193176529,0.0559572108026204,61.353157894736846,-0.633157894736847
2020-01-01 20:00:00,410.0,730.25,103.66,77.68,,,24.45,,55.47,4.57,307.58,8.72,87.15,0.3,254.25,0.0,8.98,986.9,0.7422128798012613,,-0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387,0.2887365709360942,0.08143213495952226,61.3215,-5.8515000000000015
2020-01-01 21:00:00,593.0,947.0,123.37333333333333,74.32,,47.6,29.4,,40.58,7.07,280.95,8.68,88.52,0.3,213.5,0.0,8.82,986.9,0.5975557461406518,,-0.7071067811865477,0.7071067811865474,0.49999999999999994,0.8660254037844387,0.16558109559361753,0.2501657466201504,61.042857142857144,-20.462857142857146
2020-01-01 22:00:00,806.25,,143.08666666666667,65.85,,61.28,24.0,,62.32,9.9,275.27,8.48,90.92,0.3,83.5,0.0,8.85,986.9,0.4570166103733863,,-0.5000000000000004,0.8660254037844384,0.49999999999999994,0.8660254037844387,-0.29807155670297625,-0.03396096413037198,60.11272727272728,2.2072727272727235
2020-01-01 23:00:00,777.75,722.0,162.8,64.65,200.3,88.48,13.98,,62.18,14.25,397.45,8.6,87.3,0.3,59.0,0.0,8.93,986.9,0.3946886446886447,2.0452061599602582,-0.25881904510252157,0.9659258262890681,0.49999999999999994,0.8660254037844387,-0.2571501902106337,-0.15451142247301627,60.20869565217391,1.9713043478260914
2020-01-02 00:00:00,445.0,664.5,148.05,54.5,149.7,62.12,9.77,,63.45,14.15,422.25,8.35,87.12,0.3,120.0,0.0,8.85,986.9,0.3656491110365649,2.895819508958195,0.0,1.0,0.49999999999999994,0.8660254037844387,-0.2598076211353316,0.14999999999999994,60.29083333333333,3.159166666666671
2020-01-02 01:00:00,356.25,481.25,209.45,42.28,193.2,38.15,10.35,,62.38,10.05,373.48,8.05,91.52,0.3,227.75,0.0,8.85,986.9,0.20090282727488717,1.974922760041195,0.25881904510252074,0.9659258262890683,0.49999999999999994,0.8660254037844387,0.2220654382460496,0.2017100422304004,60.4172,1.9628000000000014
2020-01-02 02:00:00,358.25,459.75,219.1,28.4,257.7,24.35,12.48,,62.48,8.85,386.48,7.82,94.02,0.3,240.0,0.0,8.9,986.9,0.12903225806451613,1.5281407035175882,0.49999999999999994,0.8660254037844387,0.49999999999999994,0.8660254037844387,0.2598076211353315,0.15000000000000013,60.49269230769231,1.987307692307688
2020-01-02 03:00:00,381.25,489.25,207.3,21.67,247.82,45.95,12.72,,62.72,9.45,384.9,7.62,95.35,0.3,231.75,0.0,8.88,986.9,0.10403264522323571,1.5848806366047745,0.7071067811865476,0.7071067811865476,0.49999999999999994,0.8660254037844387,0.2355950792642234,0.18572818479295028,60.566296296296294,2.1537037037037052
2020-01-02 04:00:00,378.5,470.5,195.5,19.4,199.1,53.58,10.52,,62.9,8.57,347.33,7.52,95.98,0.3,237.75,0.0,8.85,986.9,0.09872773536895674,1.7786106946526736,0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387,0.25371834651119196,0.1600843547746834,60.643214285714286,2.256785714285712
2020-01-02 05:00:00,367.75,448.5,193.18,28.42,200.08,52.62,9.75,,63.53,8.05,305.18,7.6,96.6,0.3,55.5,0.0,8.82,986.9,0.14635904830569574,1.5577382136463098,0.9659258262890683,0.25881904510252074,0.49999999999999994,0.8660254037844387,-0.2472378565866047,-0.16992187107744985,60.721034482758625,2.8089655172413757
