Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),NO2_NO_ratio,VOC_NOx_ratio,hour_sin,hour_cos,month_sin,month_cos,Wind_U,Wind_V,Ozone_Baseline,Ozone_Anomaly
2020-08-26 04:00:00,12.0,41.5,4.47,22.9,15.85,12.72,4.7,,7.52,1.08,23.18,26.9,73.72903405526033,0.38,165.38,0.0,0.0,99.55,980.0,4.186471663619744,1.439762611275964,0.8660254037844386,0.5000000000000001,-0.8660254037844385,-0.5000000000000004,-0.09591471209946044,0.367696026634607,16.96172803563644,-9.44172803563644
2020-08-26 05:00:00,10.5,36.5,8.15,26.62,20.8,12.18,2.95,0.35,12.88,1.27,26.7,27.2,74.47473256631821,0.32,180.02,0.0,0.0,79.15,980.28,2.9092896174863387,1.2830275229357797,0.9659258262890683,0.25881904510252074,-0.8660254037844385,-0.5000000000000004,0.00011170106985918481,0.3199999805044853,16.92099192452533,-4.040991924525331
2020-08-26 06:00:00,8.0,35.5,17.18,27.35,28.52,9.02,5.05,0.35,17.4,0.78,20.1,27.45,74.57102964100386,0.57,159.88,0.0,0.0,245.35,980.7,1.5044004400440045,0.7073170731707318,1.0,6.123233995736766e-17,-0.8660254037844385,-0.5000000000000004,-0.1960728632441635,0.5352153139618069,16.892325257858662,0.5076747421413366
2020-08-26 07:00:00,9.5,42.0,7.93,20.9,17.58,8.38,6.05,0.22,17.98,0.78,17.05,28.32,72.50789202943872,0.65,229.45,0.0,0.0,285.4,980.82,2.3404255319148937,0.9596340150699679,0.9659258262890683,-0.25881904510252063,-0.8660254037844385,-0.5000000000000004,0.4938953017652248,0.42257239722234297,16.86395025785866,1.116049742141339
2020-08-26 08:00:00,14.0,43.0,4.78,15.15,11.92,7.98,5.93,0.18,18.03,0.48,13.15,29.95,67.30898080999022,0.8,251.75,0.0,0.0,288.08,980.97,2.621107266435986,1.054953560371517,0.8660254037844387,-0.4999999999999998,-0.8660254037844385,-0.5000000000000004,0.7597593009615013,0.25053104518700026,16.83746414674755,1.1925358532524513
2020-08-26 09:00:00,15.5,45.0,3.47,10.85,8.62,9.4,5.75,0.18,12.48,0.38,6.43,30.88,60.44171283489104,1.12,248.18,0.0,0.0,288.5,981.25,2.4272930648769573,0.7079002079002079,0.7071067811865476,-0.7071067811865475,-0.8660254037844385,-0.5000000000000004,1.0397588751061435,0.4162949454869798,16.810116924525328,-4.330116924525328
2020-08-26 10:00:00,13.0,44.0,2.7,9.65,7.32,12.1,6.18,0.2,5.15,0.3,7.9,33.28,54.6782191261713,1.15,262.05,0.0,0.0,288.75,980.95,2.608108108108108,0.9855769230769231,0.49999999999999994,-0.8660254037844387,-0.8660254037844385,-0.5000000000000004,1.1389475145674695,0.15905520758712627,16.775922480080887,-11.625922480080886
2020-08-26 11:00:00,12.5,41.5,2.33,10.05,7.25,12.38,3.32,0.35,5.58,0.22,14.9,33.98,50.38367846279161,1.0,259.23,0.0,0.0,285.62,980.62,3.0180180180180183,1.8327272727272728,0.258819045102521,-0.9659258262890682,-0.8660254037844385,-0.5000000000000004,0.9823852287012823,0.18686696452163307,16.73747803563644,-11.157478035636439
2020-08-26 12:00:00,13.0,41.5,2.55,10.28,7.55,12.92,1.12,0.25,6.5,0.28,33.3,35.45,47.4806751892297,1.22,269.58,0.0,0.0,286.9,980.18,2.895774647887324,3.9274853801169587,1.2246467991473532e-16,-1.0,-0.8660254037844385,-0.5000000000000004,1.219967222093937,0.00894298699554266,16.699047480080885,-10.199047480080885
2020-08-26 13:00:00,10.0,33.5,2.08,10.98,7.55,13.38,0.73,0.15,12.52,0.22,102.7,34.65,45.862894483245185,1.0,256.0,0.0,0.0,285.45,979.53,3.564935064935065,12.037426900584794,-0.2588190451025208,-0.9659258262890683,-0.8660254037844385,-0.5000000000000004,0.9702957262759965,0.24192189559966779,16.661547480080888,-4.141547480080888
2020-08-26 14:00:00,7.0,31.5,2.0,11.15,7.55,10.4,0.52,0.18,15.73,0.2,6.28,33.97,45.43017097545885,1.15,260.82,0.0,0.0,285.92,978.85,3.716666666666667,0.7578947368421053,-0.4999999999999997,-0.8660254037844388,-0.8660254037844385,-0.5000000000000004,1.135270816094042,0.18346709275826023,16.629769702303104,-0.8997697023031037
2020-08-26 15:00:00,6.5,34.5,2.92,11.08,8.28,9.25,3.05,0.15,15.75,0.2,9.15,34.5,46.39399109661516,1.42,262.45,0.0,0.0,286.55,978.0,2.826530612244898,1.0075431034482758,-0.7071067811865471,-0.7071067811865479,-0.8660254037844385,-0.5000000000000004,1.4076894211623652,0.1865757046015512,16.60372803563644,-0.8537280356364398
2020-08-26 16:00:00,5.5,41.0,2.22,11.6,7.98,8.72,4.32,0.12,14.55,0.25,8.1,34.35,48.75690274291034,1.1,257.2,0.0,0.0,284.92,977.38,3.602484472049689,0.9298440979955456,-0.8660254037844385,-0.5000000000000004,-0.8660254037844385,-0.5000000000000004,1.0726642897361196,0.24370334738141455,16.580047480080886,-2.030047480080885
2020-08-26 17:00:00,10.5,51.0,2.1,13.8,9.05,9.35,4.57,0.25,12.52,0.35,6.9,31.45,52.7500416571107,1.0,251.22,0.0,0.0,274.6,977.58,4.451612903225807,0.7213930348258706,-0.9659258262890683,-0.25881904510252063,-0.8660254037844385,-0.5000000000000004,0.9467616943892014,0.3219352326746614,16.575846091191995,-4.055846091191995
2020-08-26 18:00:00,17.5,64.0,4.22,28.65,18.65,11.8,4.93,0.28,8.12,0.3,8.32,29.72,57.591436606043374,0.6,250.58,0.0,0.0,141.1,978.52,5.488505747126437,0.4386768447837151,-1.0,-1.8369701987210297e-16,-0.8660254037844385,-0.5000000000000004,0.5658639926265451,0.19949421507588969,16.589971091191995,-8.469971091191995
2020-08-26 19:00:00,23.0,89.5,8.82,45.08,31.15,12.88,3.35,0.68,8.2,0.92,89.98,28.78,61.43245282822078,0.35,243.3,0.0,0.0,26.9,979.48,4.5906313645621175,2.8273716951788495,-0.9659258262890684,0.2588190451025203,-0.8660254037844385,-0.5000000000000004,0.31267998591474305,0.15726164951556396,16.580901646747552,-8.380901646747553
2020-08-26 20:00:00,30.0,102.0,23.05,45.22,42.82,12.85,1.88,1.4,8.72,1.45,169.4,28.15,63.959792247036894,0.35,162.2,0.0,0.0,4.7,980.58,1.8802494802494802,3.8989046097672295,-0.8660254037844386,0.5000000000000001,-0.8660254037844385,-0.5000000000000004,-0.10699335673708708,0.33324528745974846,16.564234980080887,-7.844234980080886
2020-08-26 21:00:00,35.5,118.0,47.22,46.8,63.4,12.75,1.92,1.52,12.95,2.38,128.28,27.67,65.7103360558238,0.22,179.6,0.0,0.0,14.28,981.1,0.9705516383243467,2.0288819875776394,-0.7071067811865477,0.7071067811865474,-0.8660254037844385,-0.5000000000000004,-0.0015358772655516683,0.21999463875518685,16.547248868969774,-3.597248868969775
2020-08-26 22:00:00,37.0,133.5,46.02,40.88,59.25,9.32,5.6,1.4,16.25,6.55,131.07,27.38,67.19195752810118,0.4,245.8,0.0,0.0,50.78,980.85,0.8694172692471289,2.2841493775933612,-0.5000000000000004,0.8660254037844384,-0.8660254037844385,-0.5000000000000004,0.3648480464689093,0.16396921353662897,16.533707202303106,-0.28370720230310553
2020-08-26 23:00:00,32.0,101.5,6.98,25.65,19.3,8.7,6.05,1.1,15.6,2.1,55.92,27.15,68.36077896496968,0.2,203.42,0.0,0.0,71.9,981.18,3.214285714285714,2.858128078817734,-0.25881904510252157,0.9659258262890681,-0.8660254037844385,-0.5000000000000004,0.07949364464630265,0.1835231878015619,16.525832202303107,-0.9258322023031074
2020-08-27 00:00:00,22.5,61.0,4.5,25.12,17.02,8.35,5.42,1.05,16.08,1.0,39.02,26.7,69.52849414261583,0.15,211.15,0.0,0.0,97.5,980.9,4.567272727272727,2.2208657047724754,0.0,1.0,-0.8660254037844385,-0.5000000000000004,0.07759205491284546,0.128372399737646,16.51891553563644,-0.43891553563644337
2020-08-27 01:00:00,22.0,60.0,5.05,25.65,17.75,9.65,5.25,1.08,9.75,1.98,34.38,26.58,70.70107339941686,0.15,153.25,0.0,0.0,121.9,980.78,4.239669421487603,1.9392,0.25881904510252074,0.9659258262890683,-0.8660254037844385,-0.5000000000000004,-0.0675147661556153,0.13394684151167052,16.51381831341422,-6.76381831341422
2020-08-27 02:00:00,44.0,89.0,9.65,27.85,22.7,14.15,3.15,0.9,10.55,2.05,49.5,26.35,71.79413285769479,0.32,269.42,0.0,0.0,158.68,979.92,2.615023474178404,2.1751054852320673,0.49999999999999994,0.8660254037844387,-0.8660254037844385,-0.5000000000000004,0.3199836044120073,0.0032392757678272772,16.50833220230311,-5.958332202303108
2020-08-27 03:00:00,62.0,129.5,12.48,28.48,25.3,13.38,2.88,1.0,9.15,1.83,204.85,26.32,72.79739691216918,0.2,236.6,0.0,0.0,154.68,979.78,2.112759643916914,7.8585551330798475,0.7071067811865476,0.7071067811865476,-0.8660254037844385,-0.5000000000000004,0.16696957265268128,0.11009614801699917,16.502429424525328,-7.352429424525328
2020-08-27 04:00:00,64.5,142.0,11.18,25.65,22.75,13.05,2.58,1.1,7.95,1.9,232.28,26.0,73.72903405526033,0.28,263.55,0.0,0.0,162.15,979.62,2.105911330049261,9.86021052631579,0.8660254037844386,0.5000000000000001,-0.8660254037844385,-0.5000000000000004,0.2782276744184444,0.03145411241322979,16.492887757858664,-8.542887757858665
2020-08-27 05:00:00,49.5,103.5,7.48,23.68,18.7,12.7,1.22,1.08,10.15,1.52,42.05,26.1,74.47473256631821,0.6,270.18,0.0,0.0,184.32,979.68,2.792452830188679,2.2116751269035535,0.9659258262890683,0.25881904510252074,-0.8660254037844385,-0.5000000000000004,0.5999970391211149,-0.0018849524915275104,16.479512757858664,-6.329512757858664
2020-08-27 06:00:00,27.5,67.0,13.73,23.33,23.62,9.65,3.38,0.98,15.8,1.0,18.02,26.52,74.57102964100386,0.73,272.95,0.0,0.0,279.95,979.95,1.5838424983027832,0.7725426482534524,1.0,6.123233995736766e-17,-0.8660254037844385,-0.5000000000000004,0.7290326231526756,-0.037569061461911635,16.467748868969775,-0.6677488689697739
2020-08-27 07:00:00,22.0,60.0,7.15,14.72,13.68,8.55,5.5,0.88,16.35,1.25,81.43,28.95,72.50789202943872,1.2,270.5,0.0,0.0,291.55,980.53,1.8061349693251534,5.632152588555859,0.9659258262890683,-0.25881904510252063,-0.8660254037844385,-0.5000000000000004,1.1999543076770056,-0.010471842598048915,16.461707202303106,-0.11170720230310494
2020-08-27 08:00:00,20.5,57.5,3.88,12.02,9.57,8.28,5.25,0.8,17.35,0.5,19.35,30.78,67.30898080999022,1.32,268.77,0.0,0.0,289.32,981.05,2.4631147540983607,1.8779564806054874,0.8660254037844387,-0.4999999999999998,-0.8660254037844385,-0.5000000000000004,1.3196958469228581,0.02833498922816879,16.456568313414216,0.8934316865857852
2020-08-27 09:00:00,18.0,63.0,3.32,11.2,8.65,8.68,4.92,1.0,15.32,0.48,12.52,32.7,60.44171283489104,1.55,280.53,0.0,0.0,287.7,981.12,2.592592592592592,1.3471502590673574,0.7071067811865476,-0.7071067811865475,-0.8660254037844385,-0.5000000000000004,1.5238969994561549,-0.28326301390850256,16.45406831341422,-1.1340683134142182
2020-08-27 10:00:00,21.0,67.5,2.88,9.72,7.52,11.3,5.25,0.62,6.52,0.28,124.62,33.3,54.6782191261713,1.38,276.2,0.0,0.0,287.0,981.08,2.505154639175258,14.659624413145542,0.49999999999999994,-0.8660254037844387,-0.8660254037844385,-0.5000000000000004,1.371928330281795,-0.1490391108743118,16.448512757858662,-9.928512757858662
2020-08-27 11:00:00,21.0,56.5,3.75,7.05,6.85,12.45,2.5,0.6,4.25,0.2,57.58,34.8,50.38367846279161,1.33,287.1,0.0,0.0,287.2,980.35,1.4842105263157894,7.360509554140128,0.258819045102521,-0.9659258262890682,-0.8660254037844385,-0.5000000000000004,1.271204709681779,-0.3910736325589653,16.436109980080882,-12.186109980080882
2020-08-27 12:00:00,14.0,45.5,4.58,15.08,11.73,12.92,1.1,0.18,6.65,0.18,242.52,37.0,47.4806751892297,1.3,263.82,0.0,0.0,285.48,979.82,2.7025089605734767,19.065200314218384,1.2246467991473532e-16,-1.0,-0.8660254037844385,-0.5000000000000004,1.292445182978758,0.1399480224762218,16.417984980080885,-9.767984980080884
2020-08-27 13:00:00,10.0,37.5,1.7,10.35,6.9,13.85,,0.3,10.2,0.2,83.35,35.8,45.862894483245185,1.08,281.68,0.0,0.0,283.7,978.72,3.833333333333333,10.575949367088606,-0.2588190451025208,-0.9659258262890683,-0.8660254037844385,-0.5000000000000004,1.0576370200489569,-0.21864110734709152,16.400693313414216,-6.200693313414217
2020-08-27 14:00:00,8.0,31.0,2.98,11.45,8.55,11.32,0.75,0.75,14.1,0.18,58.1,36.75,45.43017097545885,1.15,280.27,0.0,0.0,285.2,977.7,2.8768844221105527,6.10261780104712,-0.4999999999999997,-0.8660254037844388,-0.8660254037844385,-0.5000000000000004,1.1315753022335426,-0.2050300840732072,16.388748868969774,-2.2887488689697744
2020-08-27 15:00:00,8.0,34.5,3.12,9.98,7.85,9.88,0.7,0.75,13.6,0.2,14.3,37.32,46.39399109661516,1.0,265.2,0.0,0.0,283.92,976.75,2.4223300970873787,1.6384180790960452,-0.7071067811865471,-0.7071067811865479,-0.8660254037844385,-0.5000000000000004,0.9964928592495043,0.08367784333231579,16.382637757858664,-2.782637757858664
2020-08-27 16:00:00,10.0,48.0,3.45,14.42,10.48,9.12,2.4,0.7,12.95,0.22,111.42,36.58,48.75690274291034,1.08,263.0,0.0,0.0,282.92,976.35,3.240449438202247,9.724738675958188,-0.8660254037844385,-0.5000000000000004,-0.8660254037844385,-0.5000000000000004,1.071949843772628,0.13161889087755896,16.37624886896977,-3.426248868969772
2020-08-27 17:00:00,11.0,56.5,4.05,20.25,14.1,9.1,3.28,0.92,12.95,0.22,20.52,33.25,52.7500416571107,0.98,260.8,0.0,0.0,275.85,976.25,4.00990099009901,1.3735099337748344,-0.9659258262890683,-0.25881904510252063,-0.8660254037844385,-0.5000000000000004,0.9673935397715281,0.15668356393799812,16.368957202303108,-3.4189572023031083
2020-08-27 18:00:00,19.5,74.5,3.05,23.82,15.18,11.62,4.05,1.2,11.23,0.45,93.75,31.35,57.591436606043374,0.92,279.92,0.0,0.0,192.75,976.5,5.881481481481482,5.8220024721878865,-1.0,-1.8369701987210297e-16,-0.8660254037844385,-0.5000000000000004,0.9062453114371354,-0.15849112119677114,16.361526646747553,-5.131526646747552
2020-08-27 19:00:00,33.0,115.0,2.25,29.02,17.27,13.3,3.05,0.78,13.2,1.02,400.9,31.35,61.43245282822078,1.1,242.42,0.0,0.0,109.0,977.45,8.929230769230768,21.998905309250134,-0.9659258262890684,0.2588190451025203,-0.8660254037844385,-0.5000000000000004,0.9750017706679877,0.5092853298439776,16.351082202303107,-3.151082202303108
2020-08-27 20:00:00,39.0,128.5,1.7,25.6,15.02,13.72,0.92,0.45,10.1,1.6,,30.95,63.959792247036894,0.72,7.98,0.0,0.0,90.35,978.72,9.481481481481481,0.09987515605493134,-0.8660254037844386,0.5000000000000001,-0.8660254037844385,-0.5000000000000004,-0.09995574508029864,-0.7130279440705268,16.340526646747552,-6.240526646747552
2020-08-27 21:00:00,42.0,136.0,54.95,50.58,71.7,13.75,1.3,0.68,10.17,2.2,395.52,29.12,65.7103360558238,0.28,187.72,0.0,0.0,73.96249999999999,979.12,0.9040214477211795,5.470701513067399,-0.7071067811865477,0.7071067811865474,-0.8660254037844385,-0.5000000000000004,0.03761298677967629,0.27746218341516726,16.324554424525328,-6.154554424525328
2020-08-27 22:00:00,42.5,147.5,17.82,44.98,38.48,10.42,0.88,0.48,16.23,2.8,294.4,29.55,67.19195752810118,0.88,43.45,0.0,0.0,57.574999999999996,979.52,2.3900106269925607,7.527862208713273,-0.5000000000000004,0.8660254037844384,-0.8660254037844385,-0.5000000000000004,-0.6051947485002617,-0.6388578217316472,16.307957202303104,-0.07795720230310366
2020-08-27 23:00:00,40.5,132.5,8.82,43.97,30.58,9.9,4.92,0.43,16.75,2.33,382.25,29.65,68.36077896496968,0.7,49.28,0.0,0.0,41.1875,979.02,4.477596741344195,12.177960734642179,-0.25881904510252157,0.9659258262890681,-0.8660254037844385,-0.5000000000000004,-0.5305346653111493,-0.4566541020325851,16.300221091191993,0.44977890880800686
2020-08-28 00:00:00,40.0,112.0,25.65,37.15,40.67,9.45,7.85,0.43,15.48,2.17,224.8,28.67,69.52849414261583,0.77,71.65,0.0,0.0,24.8,978.7,1.3939962476547842,5.446844252459803,0.0,1.0,-0.8660254037844385,-0.5000000000000004,-0.7308463516609089,-0.24241206707575244,16.289596091191996,-0.8095960911919953
2020-08-28 01:00:00,40.0,111.0,38.85,33.12,49.35,10.05,9.7,0.45,10.45,1.9,26.25,28.1,70.70107339941686,0.75,169.42,0.0,0.0,55.68,977.72,0.831116687578419,0.5590863952333663,0.25881904510252074,0.9659258262890683,-0.8660254037844385,-0.5000000000000004,-0.13770617268689517,0.7372496252992788,16.28202201711792,-5.832022017117922
2020-08-28 02:00:00,46.5,126.0,7.6,31.65,23.05,14.75,8.9,0.35,12.02,0.95,69.1,27.6,71.79413285769479,0.5,254.95,0.0,0.0,117.28,976.8,3.6802325581395348,2.9126819126819123,0.49999999999999994,0.8660254037844387,-0.8660254037844385,-0.5000000000000004,0.48284979814763623,0.12983093787224567,16.272276646747553,-4.2522766467475535
2020-08-28 03:00:00,51.5,121.5,10.98,31.12,25.48,13.95,7.02,0.48,8.0,1.17,155.0,27.92,72.79739691216918,0.5,134.5,0.0,0.0,142.72,976.65,2.5976627712854756,5.897658610271903,0.7071067811865476,0.7071067811865476,-0.8660254037844385,-0.5000000000000004,-0.3566252245770908,0.35045463214992545,16.269526646747554,-8.269526646747554
2020-08-28 04:00:00,51.5,119.5,41.45,27.62,48.5,14.18,5.82,0.4,7.55,2.65,211.5,27.38,73.72903405526033,0.42,197.6,0.0,0.0,160.8,976.3,0.6506478209658422,4.3262626262626265,0.8660254037844386,0.5000000000000001,-0.8660254037844385,-0.5000000000000004,0.12699535411518661,0.40034008047303776,16.256957202303106,-8.706957202303105
2020-08-28 05:00:00,44.0,111.5,29.8,31.05,40.83,13.58,5.6,0.3,8.38,1.52,82.35,26.85,74.47473256631821,0.45,248.98,0.0,0.0,192.4,976.65,1.0081168831168832,2.0050203203442503,0.9659258262890683,0.25881904510252074,-0.8660254037844385,-0.5000000000000004,0.420054874024368,0.16141221393801747,16.23952664674755,-7.859526646747549
2020-08-28 06:00:00,39.5,102.0,23.68,25.85,33.05,10.95,4.6,0.45,17.67,1.3,39.03,27.25,74.57102964100386,0.38,268.88,0.0,0.0,278.27,977.28,1.0474068071312805,1.1844346549192364,1.0,6.123233995736766e-17,-0.8660254037844385,-0.5000000000000004,0.37992740101442773,0.007427648243031937,16.222484980080885,1.4475150199191162
2020-08-28 07:00:00,54.0,117.0,10.62,20.08,19.3,10.75,6.48,0.32,16.5,1.98,88.22,29.92,72.50789202943872,0.52,254.38,0.0,0.0,288.27,977.92,1.7280550774526677,4.443349753694581,0.9659258262890683,-0.25881904510252063,-0.8660254037844385,-0.5000000000000004,0.5007956914451264,0.14001312592038592,16.21792942452533,0.28207057547466974
2020-08-28 08:00:00,47.5,98.5,5.62,18.08,14.2,9.6,6.72,0.25,17.7,1.58,39.2,32.48,67.30898080999022,0.92,277.68,0.0,0.0,289.02,977.92,2.731117824773414,2.6828947368421057,0.8660254037844387,-0.4999999999999998,-0.8660254037844385,-0.5000000000000004,0.9117475165941733,-0.12294903815954687,16.21306831341422,1.4869316865857805
2020-08-28 09:00:00,33.0,86.5,5.5,20.2,15.25,9.45,6.18,0.25,16.73,1.45,41.72,34.33,60.44171283489104,1.2,275.62,0.0,0.0,286.6,978.15,3.1076923076923078,2.656615384615385,0.7071067811865476,-0.7071067811865475,-0.8660254037844385,-0.5000000000000004,1.194231931790297,-0.11751635244686304,16.21029053563644,0.5197094643635616
2020-08-28 10:00:00,30.0,85.0,4.08,14.85,11.27,11.62,10.02,0.22,7.93,0.62,61.2,35.52,54.6782191261713,1.48,274.88,0.0,0.0,286.9,978.3,2.9232283464566926,5.038304808475957,0.49999999999999994,-0.8660254037844387,-0.8660254037844385,-0.5000000000000004,1.4746350763981746,-0.12590230917719328,16.206998868969773,-8.276998868969773
2020-08-28 11:00:00,22.0,69.5,2.6,10.62,7.78,13.35,5.78,0.5,4.25,0.32,57.72,35.25,50.38367846279161,2.1,285.95,0.0,0.0,288.28,977.62,2.9499999999999997,6.610478359908883,0.258819045102521,-0.9659258262890682,-0.8660254037844385,-0.5000000000000004,2.019153924598682,-0.5770766229693779,16.194887757858663,-11.944887757858663
2020-08-28 12:00:00,19.0,71.5,3.68,10.15,8.4,13.8,4.88,0.35,7.5,0.32,210.28,35.2,47.4806751892297,2.58,304.23,0.0,0.0,286.85,977.22,2.168803418803419,22.404255319148934,1.2246467991473532e-16,-1.0,-0.8660254037844385,-0.5000000000000004,2.1331082792425304,-1.4512922066306877,16.17731831341422,-8.677318313414219
2020-08-28 13:00:00,24.0,92.0,11.75,25.1,22.9,14.4,5.15,0.3,7.6,0.73,409.05,30.28,45.862894483245185,2.25,127.82,0.0,0.0,280.83,977.92,1.9686274509803923,17.145606694560673,-0.2588190451025208,-0.9659258262890683,-0.8660254037844385,-0.5000000000000004,-1.7773672934680667,1.3796613729861393,16.158498868969772,-8.558498868969773
2020-08-28 14:00:00,18.5,83.0,17.55,29.3,29.88,12.05,5.03,0.22,13.32,1.0,175.9,27.25,45.43017097545885,1.65,89.88,0.0,0.0,289.35,977.8,1.5795148247978437,5.728626943005182,-0.4999999999999997,-0.8660254037844388,-0.8660254037844385,-0.5000000000000004,-1.6499963811463758,-0.00345574939251222,16.13829053563644,-2.8182905356364394
2020-08-28 15:00:00,7.5,42.5,10.3,25.55,21.98,9.18,7.35,0.28,13.58,0.48,30.17,28.7,46.39399109661516,0.88,266.62,0.0,0.0,288.72,976.75,2.2610619469026547,1.333768494342907,-0.7071067811865471,-0.7071067811865479,-0.8660254037844385,-0.5000000000000004,0.8784692126644049,0.05188296831119679,16.125096091191995,-2.5450960911919953
2020-08-28 16:00:00,17.5,68.5,5.55,31.55,21.3,9.18,9.17,0.28,15.42,1.58,316.3,29.85,48.75690274291034,1.3,51.95,0.0,0.0,285.05,976.65,4.816793893129772,14.254708520179372,-0.8660254037844385,-0.5000000000000004,-0.8660254037844385,-0.5000000000000004,-1.0237151439210461,-0.8012535828978938,16.118818313414216,-0.6988183134142165
2020-08-28 17:00:00,20.0,80.0,16.08,39.15,33.98,8.95,7.22,0.32,13.0,1.32,208.35,28.48,52.7500416571107,1.3,70.6,0.0,0.0,282.23,976.75,2.2921545667447307,5.993996569468268,-0.9659258262890683,-0.25881904510252063,-0.8660254037844385,-0.5000000000000004,-1.2261894553318813,-0.43180947144881443,16.11426275785866,-3.1142627578586612
2020-08-28 18:00:00,11.5,40.5,3.7,23.4,15.48,11.58,8.77,0.32,8.7,0.8,72.2,27.62,57.591436606043374,1.1,75.35,0.0,0.0,179.65,976.85,4.978723404255319,4.429611650485437,-1.0,-1.8369701987210297e-16,-0.8660254037844385,-0.5000000000000004,-1.0642377130234735,-0.2782051224880073,16.105234980080883,-7.405234980080884
2020-08-28 19:00:00,12.5,37.0,3.38,27.88,17.58,12.68,7.3,0.35,7.98,1.55,37.72,26.95,61.43245282822078,1.33,81.98,0.0,0.0,104.625,977.38,6.365296803652968,2.1135629709364907,-0.9659258262890684,0.2588190451025203,-0.8660254037844385,-0.5000000000000004,-1.3169918390207327,-0.18555995244876602,16.095026646747552,-8.115026646747552
2020-08-28 20:00:00,15.5,40.5,1.98,25.58,15.2,12.48,4.97,0.3,7.98,1.5,32.55,26.55,63.959792247036894,1.3,79.12,0.0,0.0,29.6,978.02,8.583892617449663,2.1018518518518516,-0.8660254037844386,0.5000000000000001,-0.8660254037844385,-0.5000000000000004,-1.2766320575220833,-0.2453784621904137,16.083082202303107,-8.103082202303106
