PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Leighton_ratio,VOC_NOx_ratio,O3_lag1,NOx_lag1
45.02777777777778,85.01041666666667,37.402536231884056,33.915942028985505,18.44710144927536,39.28695652173913,12.045833333333334,0.8655208333333334,13.532246376811594,1.965972222222222,14.49596677034532,0.1010933288618946,15.47638888888889,18.51458333333333
31.791666666666668,58.31944444444445,34.33645833333333,33.10798611111111,15.535416666666668,40.05625,10.943402777777775,0.6586458333333334,11.032986111111112,1.418298611111111,11.10689052887242,0.0857733820503128,13.532246376811594,18.44710144927536
52.14236111111112,105.23958333333331,39.284375,42.34201388888889,24.465625,43.54236111111111,10.965625,1.1696527777777777,19.06493055555556,6.6884375,17.28008955037052,0.2626457234016444,11.032986111111112,15.535416666666668
43.02777777777778,85.74652777777777,39.378819444444446,35.02986111111111,20.64444444444445,41.94618055555556,12.005555555555556,0.9419097222222222,25.52083333333333,2.7879166666666664,27.892982568150128,0.128805184804928,19.06493055555556,24.465625
34.5625,76.6875,38.825,32.91111111111111,19.08159722222222,39.47152777777778,8.76626984126984,0.8470486111111111,27.49652777777777,3.820868055555556,31.48091159485583,0.1902671392755252,25.52083333333333,20.64444444444445
46.12847222222222,97.63541666666669,43.80277777777778,35.77638888888889,24.64340277777778,43.16076388888889,13.352083333333333,0.9304861111111112,26.40173611111111,3.6693402777777777,31.44597429933993,0.143091005104735,27.49652777777777,19.08159722222222
51.50347222222222,108.7638888888889,46.09618055555556,40.6875,29.30798611111111,50.73333333333333,8.707291666666666,1.0083680555555554,25.52951388888889,3.655173611111111,28.22939926159606,0.1206010058771638,26.40173611111111,24.64340277777778
37.27430555555556,77.59375,38.66666666666666,27.759375,16.274305555555554,35.39930555555556,11.111805555555556,0.5769444444444444,23.240625,2.170555555555556,31.24676735847006,0.1256522613065327,25.52951388888889,29.30798611111111
29.42708333333333,63.645833333333336,36.52118055555555,30.98611111111111,16.35486111111111,37.94756944444445,8.64375,0.5416319444444444,24.15347222222222,1.5716666666666663,27.578010875006026,0.0905606018166539,23.240625,16.274305555555554
32.03819444444444,67.67708333333333,37.74166666666667,31.27083333333333,17.316319444444442,38.23854166666667,13.796180555555557,0.7013888888888888,24.75625,1.516840277777778,28.953145577792128,0.0828135959507876,24.15347222222222,16.35486111111111
46.701388888888886,83.40972222222221,33.564166666666665,40.37689393939394,27.99242424242425,36.96439393939394,12.568115942028983,0.8564492753623189,24.56811594202898,2.4725757575757576,19.929198633712847,0.0852835118892082,24.75625,17.316319444444442
27.52083333333333,55.51041666666666,23.979166666666668,48.824305555555554,46.29270833333334,30.991319444444443,10.917013888888889,0.9444097222222222,42.59861111111111,2.323402777777778,20.501624342016623,0.0491281396151332,24.56811594202898,27.99242424242425
44.84722222222222,83.82291666666667,22.93923611111111,35.83263888888889,37.71041666666667,28.09097222222222,12.395486111111111,0.9040277777777778,60.36354166666666,2.323680555555556,37.594198421994506,0.0600272679977755,42.59861111111111,46.29270833333334
41.65625,67.94791666666667,21.64548611111111,31.65173611111111,34.43541666666667,29.01736111111111,10.04861111111111,0.8319097222222221,57.80277777777778,1.8485763888888889,38.318612502407454,0.0521674799615889,60.36354166666666,37.71041666666667
18.322916666666668,33.73611111111111,21.772569444444443,30.321875,33.82361111111111,31.18298611111111,11.74375,0.6959375,55.550694444444446,0.9925,38.61458972295818,0.0285007777290312,57.80277777777778,34.43541666666667
21.510416666666668,45.41319444444445,20.782291666666666,21.33159722222222,28.234375,29.80590277777777,11.13125,0.514375,60.02465277777778,0.9987847222222224,55.86030541410765,0.0341647366233149,55.550694444444446,33.82361111111111
46.375,80.76388888888889,21.289583333333333,20.928472222222226,28.15486111111112,28.40486111111112,11.9,0.6763541666666667,62.73888888888889,2.2250694444444443,60.91098320507541,0.0763189862563418,60.02465277777778,28.234375
24.625,61.47916666666666,27.464930555555554,17.028125,31.054166666666664,34.50243055555556,13.546875,0.4398958333333333,67.81458333333333,2.5146527777777776,103.3120650042051,0.0784501061571125,62.73888888888889,28.15486111111112
25.92013888888889,66.17708333333333,27.44236111111111,13.223263888888887,28.6,37.234027777777776,9.040079365079364,0.4273958333333333,67.35555555555555,2.4398263888888887,129.9557888284007,0.0824265671921921,67.81458333333333,31.054166666666664
28.98958333333333,71.23611111111111,21.878125,33.34583333333333,37.84305555555556,34.45868055555555,9.080902777777778,0.4578472222222222,70.33888888888889,1.911340579710145,44.80552236240851,0.0492067514353096,67.35555555555555,28.6
37.5625,80.09722222222221,15.366319444444445,64.52777777777779,46.80763888888888,23.366319444444443,9.764583333333333,0.8498611111111112,72.78645833333333,2.490833333333333,17.068486188754058,0.0521011577066658,70.33888888888889,37.84305555555556
38.84027777777778,74.60069444444444,15.184375,68.43194444444445,48.71215277777778,24.82465277777777,11.36284722222222,1.081597222222222,58.300694444444446,4.092048611111111,12.750033349752954,0.0823148542651794,72.78645833333333,46.80763888888888
27.069444444444443,72.78472222222221,12.752083333333331,46.668055555555554,35.19097222222222,23.474652777777777,9.204166666666667,0.4370138888888888,59.136805555555554,2.1728125,15.820185315356,0.0600374172503118,58.300694444444446,48.71215277777778
29.08680555555556,89.2673611111111,12.958333333333334,41.13784722222222,32.35590277777778,21.332291666666663,11.475347222222224,0.3575347222222222,60.91736111111111,1.794166666666667,18.733455150231688,0.0537885806485192,59.136805555555554,35.19097222222222
25.65625,99.68055555555556,13.228819444444444,37.488194444444446,30.666319444444444,20.62881944444445,7.623412698412698,0.3746527777777778,61.82604166666667,2.1238541666666664,21.250296460479703,0.0670698143619995,60.91736111111111,32.35590277777778
31.225694444444443,118.55208333333331,12.78125,37.98888888888889,30.514930555555555,20.37534722222222,10.882539682539685,0.4471180555555555,43.18514492753623,2.3769202898550725,14.156857231250076,0.0754220379976709,61.82604166666667,30.666319444444444
32.84375,112.90625,13.347569444444444,46.748263888888886,35.70868055555555,21.50555555555556,8.561805555555557,0.7007638888888889,30.06076388888889,3.1714583333333333,8.403198375833748,0.0863953235402616,43.18514492753623,30.514930555555555
36.29861111111111,122.45833333333331,12.59513888888889,40.39305555555556,31.727083333333336,21.80451388888889,7.545486111111111,0.5393055555555556,30.40416666666667,3.431875,9.251423863928688,0.1048634540709147,30.06076388888889,35.70868055555555
29.479166666666668,103.27430555555556,12.844097222222222,35.268750000000004,29.28854166666667,20.53472222222222,9.261805555555556,0.3253472222222222,38.58090277777778,2.1517013888888887,13.662915490577458,0.0710401118868292,30.40416666666667,31.727083333333336
27.5,84.45833333333333,13.197916666666666,35.80625,29.779166666666665,19.584375,7.078819444444444,0.3958333333333333,41.82395833333333,3.1659375,14.99715718807192,0.1028597536212264,38.58090277777778,29.28854166666667
35.666666666666664,102.58333333333331,13.967708333333334,52.042013888888896,39.01840277777778,21.027083333333334,7.548809523809524,0.7026388888888889,36.24722222222222,3.644097222222222,9.545086824080316,0.09106053638517,41.82395833333333,29.779166666666665
53.62847222222222,107.62152777777776,13.647916666666667,46.93125,36.04166666666666,22.48888888888889,5.471527777777777,0.8641666666666666,32.60486111111111,4.889479166666667,9.283889474459466,0.1319994375703037,36.24722222222222,39.01840277777778
48.46180555555555,120.86458333333331,13.407986111111112,43.02222222222222,33.75347222222222,22.55902777777777,8.612499999999999,0.735451388888889,36.13125,4.811875,11.00460798484036,0.1384573883504845,32.60486111111111,36.04166666666666
37.42361111111111,126.14583333333331,14.085069444444445,44.964930555555554,35.36840277777778,21.416666666666668,8.902083333333334,0.6954861111111111,39.83854166666666,3.3871875,12.20775532908039,0.0931354483917472,36.13125,33.75347222222222
43.57986111111112,156.44097222222223,40.28174603174603,35.05,48.407539682539685,19.965,7.159523809523809,0.7322222222222222,29.80579710144928,2.474791666666667,33.3045644691909,0.0500893524058888,39.83854166666666,35.36840277777778
53.02430555555555,102.61458333333331,81.67604166666666,36.184090909090905,83.43229166666667,17.693749999999998,11.1625,1.196875,15.965625,4.849479166666667,35.06900453536611,0.0574363086792918,29.80579710144928,48.407539682539685
43.84027777777778,87.3298611111111,86.60277777777777,31.132291666666664,86.80381944444444,17.102777777777778,11.619097222222225,1.0396527777777778,15.658680555555556,5.71423611111111,42.20319068785128,0.0650795847750864,15.965625,83.43229166666667
47.49305555555555,91.6875,88.76527777777778,10.199166666666668,72.39444444444445,16.455555555555556,8.036111111111111,0.8880902777777777,28.267013888888886,5.073090277777777,224.04607543378444,0.0691209030353493,15.658680555555556,86.80381944444444
39.36805555555556,83.97569444444444,58.47881944444444,46.30486111111111,70.3951388888889,16.98125,11.410069444444444,0.9006944444444445,15.637847222222222,3.516284722222222,19.331688598771592,0.0492510383332198,28.267013888888886,72.39444444444445
23.17708333333333,53.21875,31.497569444444448,87.48784722222223,72.14340277777778,16.084722222222222,12.194444444444445,0.9685416666666667,13.274305555555555,2.4321875,4.725037100437957,0.0332523154191964,15.637847222222222,70.3951388888889
24.84027777777777,88.40277777777777,26.242708333333336,64.19270833333333,55.44652777777778,17.838541666666668,11.241666666666667,0.6262847222222222,14.176388888888887,2.005486111111112,5.70657130746629,0.0355289543939077,13.274305555555555,72.14340277777778
26.96527777777777,101.21875,24.25173611111111,57.76805555555556,50.44583333333333,13.694097222222224,11.785069444444446,0.5933680555555555,26.20069444444444,2.380069444444445,10.81220608011853,0.0462635997948219,14.176388888888887,55.44652777777778
34.79513888888889,146.64236111111111,24.92743055555556,59.910069444444446,52.09652777777777,14.80486111111111,9.286111111111111,0.5246527777777777,19.22951388888889,1.9092361111111111,7.869673708377118,0.0359578336101701,26.20069444444444,50.44583333333333
42.0625,174.88194444444446,24.72395833333333,55.14756944444445,49.43055555555555,14.08159722222222,11.036805555555556,0.4405208333333333,37.759375,1.5727430555555555,16.626921226152557,0.0311863123106582,19.22951388888889,52.09652777777777
40.395833333333336,157.96527777777777,28.79652777777778,68.83715277777777,60.01597222222222,12.925,8.698263888888889,0.6995138888888889,45.18472222222223,2.197604166666667,18.63138826326016,0.036016867168205,37.759375,49.43055555555555
39.38541666666666,140.66319444444443,26.58768115942029,69.04456521739131,58.32898550724637,15.09094202898551,10.819318181818184,0.6618181818181819,27.36340579710145,2.7762681159420293,10.386666067684128,0.0467944646652172,45.18472222222223,60.01597222222222
44.72222222222222,140.99652777777777,25.36805555555556,80.68645833333333,63.51875,15.580902777777778,4.3778985507246375,0.7415972222222221,32.58784722222222,2.453611111111111,10.120285976848962,0.0380294272767391,27.36340579710145,58.32898550724637
42.802083333333336,134.46527777777777,27.119444444444444,92.39826388888888,71.15625,17.20763888888889,6.396180555555556,0.7615972222222221,33.003819444444446,3.3164583333333333,9.583103696048097,0.0459621769885953,32.58784722222222,63.51875
34.76736111111111,120.8263888888889,24.105555555555554,71.96666666666667,57.79479166666667,16.627083333333335,10.942063492063491,0.775798611111111,29.10173611111111,2.8840625,9.614164229184642,0.04905302694754,33.003819444444446,71.15625
35.29861111111111,122.1701388888889,23.460416666666664,60.18541666666667,50.89305555555556,14.928125,9.763095238095238,0.8324652777777778,37.06736111111111,2.780625,14.212794220852674,0.0535837593341005,29.10173611111111,57.79479166666667
34.31597222222222,121.78125,23.54340277777777,76.66666666666667,59.81041666666667,15.951736111111112,10.852083333333333,0.911701388888889,33.092708333333334,2.5506597222222225,10.031523106856518,0.041944453960967,37.06736111111111,50.89305555555556
34.24305555555556,113.86805555555556,26.56145833333333,78.86909722222222,63.528125,16.68576388888889,11.93611111111111,0.956909722222222,31.32986111111111,2.1122916666666667,10.419133675400577,0.0327344342744604,33.092708333333334,59.81041666666667
41.02430555555556,101.85416666666669,26.4,79.72638888888889,63.875347222222224,14.49201388888889,14.003819444444446,1.1088888888888888,60.687847222222224,2.414409722222222,19.846783545240264,0.037216135644746,31.32986111111111,63.528125
30.347222222222225,86.85416666666667,25.98958333333333,90.25763888888888,69.13854166666667,22.64548611111111,12.314930555555556,1.179722222222222,30.70694444444445,2.226458333333333,8.745138503118714,0.0317437215035717,60.687847222222224,63.875347222222224
38.31597222222222,85.7951388888889,26.70208333333333,86.30555555555556,67.53784722222223,16.200347222222224,13.093402777777778,1.199375,51.21340579710145,2.916215277777777,15.66343196233175,0.0425489768933425,30.70694444444445,69.13854166666667
24.51388888888889,62.69791666666666,21.06805555555556,51.636805555555554,44.598958333333336,16.7375,11.154166666666669,0.824375,42.278125,1.5202777777777776,16.921959394830935,0.0333401865600609,51.21340579710145,67.53784722222223
15.600694444444445,33.17013888888889,20.390625,38.2125,36.89965277777778,16.87534722222222,10.65,0.765173611111111,17.789930555555554,1.1059375,9.250820598900225,0.0291806763107988,42.278125,44.598958333333336
11.131944444444445,24.78125,22.787847222222226,27.8125,33.18125,14.609375,10.66904761904762,0.7096180555555556,15.61875,1.1059375,12.352891585321766,0.0323550923386359,17.789930555555554,36.89965277777778
29.18402777777777,62.74652777777778,26.622222222222224,89.61145833333335,69.30972222222222,14.78888888888889,10.346875,1.2216319444444446,45.58402777777778,1.1059375,13.39287701142231,0.0157295103016415,15.61875,33.18125
